Id_de_sentencia,IdSentenciado,SentidoSentencia,Sexo,Edad
2698,151419247,Condenatoria,Hombre,21
6091,151419371,Condenatoria,Hombre,51
3362,151429331,Condenatoria,Hombre,47
19697,151460419,Condenatoria,Hombre,29
15288,151463602,Condenatoria,Hombre,32
7503,151497712,Condenatoria,Hombre,36
8439,151628082,Condenatoria,Hombre,41
29770,151690578,Condenatoria,Hombre,25
23205,151710675,Condenatoria,Hombre,41
24593,151740612,Condenatoria,Hombre,24
15188,151746525,Condenatoria,Hombre,52
5244,151771194,Condenatoria,Hombre,32
3731,151795550,Condenatoria,Hombre,36
3879,151830981,Condenatoria,Hombre,21
18759,151886444,Condenatoria,Hombre,43
3139,151889601,Condenatoria,Hombre,35
20057,151930965,Condenatoria,Hombre,26
30229,152009334,Condenatoria,Hombre,35
3170,152032170,Condenatoria,Hombre,48
8984,152033519,Condenatoria,Hombre,37
8984,152033538,Condenatoria,Hombre,38
17719,152057016,Condenatoria,Hombre,51
18959,152061934,Condenatoria,Hombre,29
20644,152068458,Condenatoria,Hombre,35
21884,152070892,Condenatoria,Hombre,38
19798,152083925,Condenatoria,Hombre,34
17296,152100633,Condenatoria,Hombre,55
13309,152102715,Condenatoria,Hombre,37
13938,152137961,Condenatoria,Hombre,48
13933,152137966,Condenatoria,Hombre,53
11479,152207041,Condenatoria,Hombre,32
10004,152239145,Condenatoria,Hombre,20
8240,152317014,Condenatoria,Hombre,24
12647,152364530,Condenatoria,Hombre,59
17674,152364735,Condenatoria,Hombre,2
20183,152365579,Condenatoria,Hombre,56
5521,152368133,Condenatoria,Hombre,33
26184,152491814,Condenatoria,Hombre,43
5898,152513777,Condenatoria,Hombre,36
10601,152536916,Condenatoria,Hombre,54
11916,152584807,Condenatoria,Hombre,36
12637,152601258,Condenatoria,Hombre,25
19089,152655411,Condenatoria,Hombre,33
24940,152695415,Condenatoria,Hombre,25
9257,152702878,Condenatoria,Mujer,38
21468,152718128,Condenatoria,Hombre,45
17515,152725977,Condenatoria,Hombre,55
24601,152758276,Condenatoria,Hombre,32
24630,152758307,Condenatoria,Hombre,34
8633,152819406,Condenatoria,Hombre,51
23939,152819594,Condenatoria,Hombre,21
19031,152823968,Condenatoria,Hombre,34
29740,152851907,Condenatoria,Hombre,33
19010,152856875,Condenatoria,Hombre,59
5343,152888283,Condenatoria,Hombre,24
5343,152888300,Condenatoria,Hombre,22
22055,152889530,Condenatoria,Hombre,34
8967,152918601,Condenatoria,Hombre,56
9780,153029065,Condenatoria,Mujer,30
26191,153030172,Condenatoria,Hombre,49
19338,153207995,Condenatoria,Hombre,33
4860,153213968,Condenatoria,Hombre,36
21358,153237153,Condenatoria,Hombre,48
24107,153270133,Condenatoria,Hombre,37
8543,153299851,Condenatoria,Hombre,53
10641,153301273,Condenatoria,Hombre,31
9949,153355921,Condenatoria,Hombre,35
8160,153442346,Condenatoria,Hombre,27
27699,153467785,Condenatoria,Hombre,54
5613,153492336,Condenatoria,Hombre,36
26194,153517529,Condenatoria,Hombre,31
11768,153570417,Condenatoria,Hombre,51
19803,153601729,Condenatoria,Hombre,22
19040,153651197,Condenatoria,Hombre,23
29035,153666163,Condenatoria,Hombre,45
24874,153695722,Condenatoria,Hombre,33
18026,153703121,Condenatoria,Hombre,27
17733,153715342,Condenatoria,Hombre,24
23696,153726050,Condenatoria,Hombre,22
17734,153729400,Condenatoria,Hombre,25
10001,153731996,Condenatoria,Hombre,24
19157,153765767,Condenatoria,Hombre,34
22903,153827365,Condenatoria,Hombre,22
12625,153858353,Condenatoria,Hombre,32
14551,153880088,Condenatoria,Hombre,35
5580,153884221,Condenatoria,Mujer,31
26276,153901145,Condenatoria,Hombre,41
12705,153907306,Condenatoria,Hombre,46
12619,153907332,Condenatoria,Hombre,33
20583,153917676,Condenatoria,Hombre,25
26693,153920873,Condenatoria,Hombre,31
20013,153927630,Condenatoria,Hombre,36
22152,153945707,Condenatoria,Hombre,41
21833,154012395,Condenatoria,Hombre,50
7871,154022296,Condenatoria,Hombre,51
20814,154043510,Condenatoria,Hombre,40
7913,154053071,Condenatoria,Hombre,68
19024,154071497,Condenatoria,Hombre,39
20698,154073263,Condenatoria,Hombre,45
20697,154073796,Condenatoria,Hombre,48
20711,154147784,Condenatoria,Hombre,29
21290,154164006,Condenatoria,Hombre,22
22976,154209697,Condenatoria,Hombre,25
19458,154232345,Condenatoria,Hombre,25
24956,154250733,Condenatoria,Hombre,46
19885,154283376,Condenatoria,Hombre,34
18038,154335586,Condenatoria,Hombre,29
9113,154384924,Condenatoria,Hombre,47
20945,154435750,Condenatoria,Hombre,43
19889,154458004,Condenatoria,Hombre,62
24091,154483542,Condenatoria,Hombre,28
19784,154487581,Condenatoria,Hombre,44
26116,154489407,Condenatoria,Hombre,54
26117,154490061,Condenatoria,Hombre,31
24590,154548864,Condenatoria,Hombre,35
28710,154602412,Condenatoria,Hombre,52
21519,154613388,Condenatoria,Hombre,44
19582,154617933,Condenatoria,Mujer,25
30307,154630345,Condenatoria,Hombre,34
15467,154644605,Condenatoria,Hombre,36
23670,154644744,Condenatoria,Hombre,28
24571,154659901,Condenatoria,Hombre,32
19698,154672652,Condenatoria,Mujer,45
30349,154693529,Condenatoria,Hombre,22
22435,154738060,Condenatoria,Hombre,37
23943,154738727,Condenatoria,Hombre,27
21128,154739661,Condenatoria,Hombre,25
27603,154871102,Condenatoria,Hombre,22
22590,154987837,Condenatoria,Hombre,36
22685,154991810,Condenatoria,Hombre,22
27614,155148774,Absolutoria,Hombre,39
19695,155296444,Condenatoria,Mujer,33
24860,155458659,Condenatoria,Mujer,29
24611,155460791,Condenatoria,Hombre,41
26121,155474187,Condenatoria,Hombre,33
22988,155489971,Condenatoria,Hombre,33
24604,155528146,Condenatoria,Hombre,67
14856,155537397,Condenatoria,Hombre,38
24798,155623915,Condenatoria,Hombre,36
21296,155635044,Condenatoria,Hombre,50
20880,155636069,Condenatoria,Hombre,46
24029,155673833,Condenatoria,Hombre,39
20177,155698222,Condenatoria,Hombre,64
24795,155699773,Condenatoria,Hombre,33
29737,155728494,Condenatoria,Hombre,20
21412,155800018,Condenatoria,Hombre,47
21195,155907292,Condenatoria,Hombre,50
21376,155907796,Condenatoria,Hombre,40
22452,155932925,Condenatoria,Mujer,38
24783,155944677,Condenatoria,Hombre,26
19756,155945377,Condenatoria,Hombre,22
19364,155954373,Condenatoria,Hombre,38
26232,155967874,Condenatoria,Hombre,29
21092,155982401,Condenatoria,Hombre,37
20801,156004423,Condenatoria,Hombre,22
21273,156048896,Condenatoria,Hombre,31
23713,156070317,Condenatoria,Hombre,26
23713,156070334,Condenatoria,Hombre,25
23482,156104619,Condenatoria,Hombre,38
16492,156112942,Condenatoria,Hombre,25
22928,156250321,Condenatoria,Hombre,40
19391,156291412,Condenatoria,Hombre,41
26235,156296317,Condenatoria,Hombre,28
18863,156331389,Condenatoria,Hombre,35
29889,156387816,Condenatoria,Hombre,57
21818,156388781,Condenatoria,Hombre,31
22106,156420553,Condenatoria,Hombre,58
20781,156517569,Condenatoria,Hombre,24
20781,156517624,Condenatoria,Mujer,25
24619,156615969,Condenatoria,Hombre,26
22734,156756967,Condenatoria,Hombre,27
24421,156757569,Condenatoria,Hombre,24
24421,156757571,Condenatoria,Hombre,20
23846,156848875,Condenatoria,Hombre,39
26540,156931023,Condenatoria,Hombre,41
26954,157033863,Condenatoria,Hombre,32
24750,157079371,Condenatoria,Hombre,41
25619,157307412,Condenatoria,Hombre,40
24752,157337796,Condenatoria,Hombre,29
21033,157414458,Condenatoria,Hombre,26
23531,157445221,Condenatoria,Hombre,42
30356,157471330,Condenatoria,Hombre,57
27923,157472595,Condenatoria,Hombre,34
27925,157564915,Condenatoria,Hombre,39
21433,157632470,Condenatoria,Hombre,29
24634,157649201,Condenatoria,Hombre,16
28711,157660522,Condenatoria,Hombre,40
23869,157670829,Condenatoria,Hombre,29
26249,157679692,Condenatoria,Hombre,34
22056,157737320,Condenatoria,Hombre,22
22443,157831229,Condenatoria,Hombre,53
23841,157860704,Condenatoria,Hombre,29
22198,158144471,Condenatoria,Hombre,32
23500,158181426,Condenatoria,Hombre,51
23738,158237800,Condenatoria,Hombre,63
26813,158292577,Condenatoria,Hombre,32
24649,158307939,Condenatoria,Hombre,54
21193,158323834,Condenatoria,Hombre,39
24640,158401854,Condenatoria,Hombre,26
20943,158462855,Condenatoria,Hombre,43
28190,158490244,Condenatoria,Hombre,40
29736,158513254,Condenatoria,Hombre,47
28665,158532023,Condenatoria,Hombre,38
28665,158532042,Condenatoria,Hombre,27
28665,158532056,Condenatoria,Hombre,35
21556,158595628,Condenatoria,Hombre,34
24368,158638079,Condenatoria,Hombre,21
24415,158706536,Condenatoria,Hombre,33
25694,158794999,Condenatoria,Hombre,55
22502,158796435,Condenatoria,Hombre,54
28141,158827061,Condenatoria,Hombre,25
28141,158827075,Condenatoria,Hombre,32
24270,158999814,Condenatoria,Hombre,21
23326,159068543,Condenatoria,Hombre,55
16569,138561467,Condenatoria,Hombre,29
9382,138604978,Condenatoria,Hombre,38
11778,138694247,Condenatoria,Hombre,40
11778,138694584,Condenatoria,Hombre,32
1714,138702971,Condenatoria,Hombre,28
13860,138709264,Condenatoria,Hombre,23
14705,138709357,Condenatoria,Hombre,28
13223,138714353,Condenatoria,Hombre,23
13184,138723160,Condenatoria,Hombre,31
16186,138734786,Condenatoria,Hombre,34
11519,138765650,Condenatoria,Hombre,27
11512,138765908,Condenatoria,Hombre,38
17369,138767839,Condenatoria,Hombre,34
11503,138769664,Condenatoria,Hombre,46
17407,138769962,Condenatoria,Hombre,29
15828,138854763,Condenatoria,Hombre,28
14511,138856596,Condenatoria,Hombre,41
14325,138891500,Condenatoria,Hombre,41
17793,138893140,Condenatoria,Hombre,30
11497,138920678,Condenatoria,Hombre,43
11495,139096766,Condenatoria,Hombre,25
14903,139108110,Condenatoria,Hombre,27
2572,139108495,Condenatoria,Hombre,26
25502,139109496,Condenatoria,Hombre,32
14519,139255586,Condenatoria,Hombre,31
23989,139313569,Condenatoria,Hombre,28
23988,139329203,Condenatoria,Hombre,30
23987,139335153,Condenatoria,Hombre,38
14514,139357971,Condenatoria,Hombre,31
22176,139358846,Condenatoria,Hombre,42
23986,139378323,Condenatoria,Hombre,40
15656,139389031,Condenatoria,Hombre,34
16813,139406062,Condenatoria,Hombre,40
23962,139474780,Condenatoria,Hombre,27
17804,139726666,Condenatoria,Hombre,23
9261,139767548,Condenatoria,Hombre,38
4630,139803291,Condenatoria,Hombre,41
13899,139839803,Condenatoria,Hombre,32
23948,139842435,Condenatoria,Hombre,31
13205,139843093,Condenatoria,Hombre,34
13200,139963463,Condenatoria,Hombre,52
23946,139982037,Condenatoria,Mujer,45
366,140035616,Condenatoria,Hombre,27
17642,140051354,Condenatoria,Hombre,33
15014,140069624,Condenatoria,Hombre,41
17646,140081721,Condenatoria,Hombre,45
8225,140084915,Absolutoria,Hombre,36
21841,140125553,Condenatoria,Hombre,49
18548,140178671,Condenatoria,Hombre,32
23945,140186076,Condenatoria,Hombre,29
23944,140234513,Condenatoria,Hombre,32
23918,140279241,Condenatoria,Hombre,23
472,140296207,Condenatoria,Hombre,26
18240,140307055,Condenatoria,Hombre,29
3703,140307070,Condenatoria,Mujer,37
23915,140381520,Condenatoria,Mujer,47
23914,140389684,Condenatoria,Hombre,34
22257,140394319,Condenatoria,Hombre,29
16001,140422498,Condenatoria,Hombre,28
7101,140465562,Condenatoria,Hombre,24
9294,140465565,Condenatoria,Hombre,48
27483,140471009,Condenatoria,Hombre,46
26915,140481048,Absolutoria,Hombre,34
26915,140481086,Absolutoria,Hombre,27
17886,140514699,Condenatoria,Hombre,37
15402,140528104,Condenatoria,Hombre,44
22116,140529395,Condenatoria,Hombre,27
23905,140535546,Condenatoria,Hombre,26
8996,140563429,Condenatoria,Hombre,38
23904,140565138,Condenatoria,Hombre,39
23894,140565873,Condenatoria,Hombre,40
11756,140624000,Condenatoria,Hombre,30
14035,140625064,Condenatoria,Hombre,47
3401,140625176,Absolutoria,Hombre,43
5674,140657006,Condenatoria,Hombre,26
4634,140677493,Condenatoria,Hombre,43
1851,140726416,Condenatoria,Hombre,45
18242,140749752,Condenatoria,Hombre,30
13556,140773787,Condenatoria,Hombre,39
18243,140774301,Condenatoria,Hombre,25
9544,140803321,Condenatoria,Hombre,33
1293,140807984,Condenatoria,Hombre,41
23877,140812257,Condenatoria,Hombre,76
23877,140851119,Condenatoria,Mujer,55
9272,140853462,Condenatoria,Hombre,26
17384,140887824,Condenatoria,Hombre,55
13576,140909447,Condenatoria,Hombre,44
11455,140922277,Condenatoria,Hombre,39
2871,141002738,Condenatoria,Hombre,31
16814,141036498,Condenatoria,Hombre,30
7102,141068879,Condenatoria,Hombre,41
17224,141069601,Condenatoria,Hombre,49
18256,141104564,Condenatoria,Hombre,37
15415,141138337,Condenatoria,Hombre,23
18260,141138638,Condenatoria,Hombre,29
23872,141208066,Condenatoria,Hombre,29
17161,141212003,Condenatoria,Hombre,26
22117,141282530,Condenatoria,Hombre,27
2025,141299452,Condenatoria,Hombre,27
18484,141300029,Condenatoria,Hombre,29
18484,141300034,Condenatoria,Hombre,31
18484,141300036,Condenatoria,Hombre,30
18551,141343944,Condenatoria,Hombre,25
1869,141395553,Condenatoria,Hombre,27
1239,141397077,Condenatoria,Hombre,31
18552,141397277,Condenatoria,Hombre,43
15553,141475175,Condenatoria,Hombre,33
7103,141524907,Condenatoria,Hombre,33
17255,141575738,Condenatoria,Hombre,23
14965,141660925,Condenatoria,Hombre,46
13564,141784831,Condenatoria,Hombre,52
4046,141848355,Condenatoria,Hombre,26
17680,141921704,Absolutoria,Mujer,44
13248,141975794,Condenatoria,Hombre,42
14952,142002271,Condenatoria,Hombre,31
22307,142004993,Condenatoria,Hombre,48
16945,142005287,Condenatoria,Hombre,47
8036,142054533,Condenatoria,Hombre,34
14943,142062808,Condenatoria,Hombre,35
15583,142064227,Condenatoria,Hombre,54
2040,142144249,Condenatoria,Mujer,41
7199,142248087,Condenatoria,Hombre,48
7199,142248144,Condenatoria,Hombre,35
18323,142291689,Condenatoria,Hombre,33
17042,142291797,Condenatoria,Hombre,47
13857,142292254,Condenatoria,Hombre,27
18327,142324686,Condenatoria,Hombre,35
16453,142373430,Condenatoria,Hombre,34
16230,142405020,Condenatoria,Hombre,28
8243,142556165,Condenatoria,Hombre,43
30123,142569075,Condenatoria,Hombre,40
18359,142599201,Condenatoria,Hombre,34
23436,142678570,Condenatoria,Hombre,29
7303,142692478,Condenatoria,Hombre,26
4274,142721503,Condenatoria,Hombre,40
9528,142721628,Condenatoria,Hombre,38
13580,142753948,Condenatoria,Hombre,4
23819,142755420,Condenatoria,Hombre,40
13301,142762190,Condenatoria,Hombre,49
10782,142763766,Condenatoria,Hombre,50
23814,142852983,Condenatoria,Hombre,28
25560,142911806,Condenatoria,Hombre,46
15613,142974181,Condenatoria,Hombre,55
13603,142985396,Condenatoria,Mujer,36
1224,142986325,Condenatoria,Hombre,50
1244,143085321,Condenatoria,Hombre,44
23813,143085707,Condenatoria,Hombre,44
25564,143150451,Condenatoria,Hombre,24
23806,143204894,Condenatoria,Hombre,51
17362,143230821,Condenatoria,Hombre,30
563,143308814,Condenatoria,Hombre,36
13848,143326638,Condenatoria,Hombre,37
23796,143346388,Condenatoria,Hombre,37
16868,143396253,Condenatoria,Hombre,32
16506,143407655,Condenatoria,Hombre,25
23794,143408752,Condenatoria,Hombre,37
3612,143412732,Condenatoria,Hombre,39
3880,143503232,Absolutoria,Hombre,34
23792,143535896,Condenatoria,Hombre,27
8859,143569744,Condenatoria,Mujer,40
26222,143571921,Condenatoria,Hombre,34
18188,143572057,Condenatoria,Hombre,23
4186,143603282,Condenatoria,Hombre,31
25932,143666640,Condenatoria,Hombre,27
1868,143696626,Condenatoria,Hombre,29
16518,143729149,Condenatoria,Mujer,56
4177,143772579,Condenatoria,Hombre,30
25234,143773261,Condenatoria,Hombre,39
18507,143790292,Condenatoria,Hombre,30
1052,143821718,Condenatoria,Hombre,31
8858,143834323,Condenatoria,Hombre,28
17318,143846433,Condenatoria,Hombre,41
8856,143903964,Condenatoria,Hombre,31
9531,143977759,Condenatoria,Hombre,22
5842,144009487,Condenatoria,Hombre,40
18367,144045663,Condenatoria,Hombre,30
22301,144080001,Condenatoria,Hombre,50
8183,144080112,Condenatoria,Hombre,43
13807,144109294,Condenatoria,Hombre,35
8262,144112770,Condenatoria,Hombre,30
26278,144146116,Condenatoria,Hombre,34
454,144161266,Condenatoria,Hombre,57
13780,144162722,Condenatoria,Hombre,24
4209,144171059,Condenatoria,Hombre,33
14526,144171943,Condenatoria,Hombre,22
14526,144171964,Condenatoria,Hombre,26
18511,144182905,Condenatoria,Hombre,42
23779,144257611,Condenatoria,Hombre,37
1245,144285701,Condenatoria,Hombre,48
16529,144305344,Condenatoria,Hombre,53
8853,144352924,Condenatoria,Hombre,45
18368,144356414,Condenatoria,Hombre,33
13731,144493532,Condenatoria,Hombre,44
18370,144525062,Condenatoria,Hombre,32
557,144553563,Condenatoria,Hombre,30
2622,144594563,Absolutoria,Hombre,34
23751,144637229,Condenatoria,Hombre,38
16536,144642317,Condenatoria,Mujer,36
26207,144642701,Condenatoria,Mujer,28
24722,144644102,Condenatoria,Hombre,37
23451,144663874,Condenatoria,Hombre,49
7339,144697134,Condenatoria,Hombre,27
22168,144708612,Condenatoria,Hombre,33
7341,144780995,Condenatoria,Hombre,30
17822,144793102,Condenatoria,Hombre,33
21856,144800912,Condenatoria,Hombre,27
23741,144815043,Condenatoria,Hombre,34
23735,144897397,Condenatoria,Hombre,35
9162,144928485,Condenatoria,Hombre,76
18514,144951220,Condenatoria,Hombre,34
3927,144957713,Condenatoria,Hombre,64
26209,144957728,Condenatoria,Hombre,25
4222,145011601,Condenatoria,Hombre,31
9003,145055746,Condenatoria,Hombre,30
18379,145088660,Condenatoria,Hombre,30
6062,145118609,Condenatoria,Hombre,35
8750,145118828,Condenatoria,Hombre,46
6059,145119478,Condenatoria,Hombre,45
13705,145171500,Condenatoria,Hombre,57
23711,145228219,Condenatoria,Hombre,25
16553,145239260,Condenatoria,Hombre,72
23657,145251016,Condenatoria,Hombre,52
4257,145286224,Condenatoria,Hombre,54
18202,145303886,Condenatoria,Hombre,49
3365,145316782,Condenatoria,Hombre,53
9151,145385656,Condenatoria,Hombre,33
1880,145465881,Condenatoria,Hombre,22
25585,145514303,Condenatoria,Hombre,51
8191,145516277,Condenatoria,Hombre,47
6054,145517510,Condenatoria,Hombre,31
8193,145549773,Condenatoria,Hombre,42
365,145636926,Condenatoria,Hombre,22
18416,145637404,Condenatoria,Hombre,22
18423,145666901,Condenatoria,Hombre,26
2337,145698703,Condenatoria,Hombre,36
8213,145699721,Condenatoria,Hombre,31
8213,145699728,Condenatoria,Hombre,29
8213,145699735,Condenatoria,Hombre,37
8211,145752857,Condenatoria,Hombre,46
14275,145809133,Condenatoria,Hombre,30
14275,145809140,Condenatoria,Hombre,30
6276,145809236,Condenatoria,Hombre,42
2334,145825326,Condenatoria,Hombre,32
23444,145955743,Condenatoria,Hombre,26
5692,145969069,Condenatoria,Mujer,36
18172,145969116,Condenatoria,Hombre,30
9019,145970926,Condenatoria,Mujer,36
6136,145971289,Condenatoria,Hombre,25
4218,146002746,Condenatoria,Hombre,30
18424,146003230,Condenatoria,Hombre,31
9146,146027153,Condenatoria,Hombre,34
740,146057658,Condenatoria,Hombre,41
18027,146275120,Condenatoria,Hombre,26
17533,146313922,Condenatoria,Hombre,34
14617,146365592,Condenatoria,Hombre,29
14617,146365611,Condenatoria,Hombre,28
2552,146380633,Condenatoria,Hombre,51
15950,146446325,Condenatoria,Hombre,23
15950,146446327,Condenatoria,Hombre,4
20834,146483718,Condenatoria,Hombre,27
16970,146503407,Condenatoria,Mujer,37
19622,146504852,Condenatoria,Hombre,25
19622,146504859,Condenatoria,Hombre,38
19622,146504878,Condenatoria,Hombre,26
2223,146564304,Condenatoria,Hombre,45
24896,146568289,Condenatoria,Hombre,33
9818,146598501,Condenatoria,Hombre,26
