IdVictima,GeneroDelito,TipoDelito
748,Narcóticos,CPF Art. 195 P. 1
13872,Narcóticos,CPF Art. 195 P. 1
9437,Narcóticos,CPF Art. 195 P. 1
15464,Narcóticos,CPF Art. 195 P. 1
9435,Narcóticos,CPF Art. 195 P. 1
13883,Narcóticos,CPF Art. 195 P. 1
20422,Narcóticos,CPF Art. 195 P. 1
13894,Narcóticos,CPF Art. 195 P. 1
8863,Narcóticos,CPF Art. 195 P. 1
10290,Narcóticos,CPF Art. 195 P. 1
20021,Narcóticos,CPF Art. 195 P. 1
13750,Narcóticos,CPF Art. 195 P. 1
2834,Narcóticos,CPF Art. 195 P. 1
9979,Narcóticos,CPF Art. 195 P. 1
4918,Narcóticos,CPF Art. 195 P. 1
12893,Narcóticos,CPF Art. 195 P. 1
13747,Narcóticos,CPF Art. 195 P. 1
985,Narcóticos,CPF Art. 195 P. 1
27518,Narcóticos,CPF Art. 195 P. 1
22921,Narcóticos,CPF Art. 195 P. 1
11266,Narcóticos,CPF Art. 195 P. 1
20585,Narcóticos,CPF Art. 195 P. 1
25475,Narcóticos,CPF Art. 195 P. 1
8639,Narcóticos,CPF Art. 195 P. 1
26025,Narcóticos,CPF Art. 195 P. 1
12021,Narcóticos,CPF Art. 195 P. 1
738,Narcóticos,CPF Art. 195 P. 1
11215,Narcóticos,CPF Art. 195 P. 1
26730,Narcóticos,CPF Art. 195 P. 1
12913,Narcóticos,CPF Art. 195 P. 1
12401,Narcóticos,CPF Art. 195 P. 1
14849,Narcóticos,CPF Art. 195 P. 1
13950,Narcóticos,CPF Art. 195 P. 1
20441,Narcóticos,CPF Art. 195 P. 1
1451,Narcóticos,CPF Art. 195 P. 1
16277,Narcóticos,CPF Art. 195 P. 1
6609,Narcóticos,CPF Art. 195 P. 1
10972,Narcóticos,CPF Art. 195 P. 1
13962,Narcóticos,CPF Art. 195 P. 1
8499,Narcóticos,CPF Art. 195 P. 1
25471,Narcóticos,CPF Art. 195 P. 1
8239,Narcóticos,CPF Art. 195 P. 1
10132,Narcóticos,CPF Art. 195 P. 1
22932,Narcóticos,CPF Art. 195 P. 1
1452,Narcóticos,CPF Art. 195 P. 1
9356,Narcóticos,CPF Art. 195 P. 1
1059,Narcóticos,CPF Art. 195 P. 1
6142,Narcóticos,CPF Art. 195 P. 1
5655,Narcóticos,CPF Art. 195 P. 1
1580,Narcóticos,CPF Art. 195 P. 1
6799,Narcóticos,CPF Art. 195 P. 1
11218,Narcóticos,CPF Art. 195 P. 1
16299,Narcóticos,CPF Art. 195 P. 1
18520,Narcóticos,CPF Art. 195 P. 1
8241,Narcóticos,CPF Art. 195 P. 1
746,Narcóticos,CPF Art. 195 P. 1
25463,Narcóticos,CPF Art. 195 P. 1
29399,Narcóticos,CPF Art. 195 P. 1
22947,Narcóticos,CPF Art. 195 P. 1
5617,Narcóticos,CPF Art. 195 P. 1
13491,Narcóticos,CPF Art. 195 P. 1
143,Narcóticos,CPF Art. 195 P. 1
13529,Narcóticos,CPF Art. 195 P. 1
26774,Narcóticos,CPF Art. 195 P. 1
24388,Narcóticos,CPF Art. 195 P. 1
8888,Narcóticos,CPF Art. 195 P. 1
5406,Narcóticos,CPF Art. 195 P. 1
5495,Narcóticos,CPF Art. 195 P. 1
19547,Narcóticos,CPF Art. 195 P. 1
13433,Narcóticos,CPF Art. 195 P. 1
25785,Narcóticos,CPF Art. 195 P. 1
18589,Narcóticos,CPF Art. 195 P. 1
8895,Narcóticos,CPF Art. 195 P. 1
26653,Narcóticos,CPF Art. 195 P. 1
25449,Narcóticos,CPF Art. 195 P. 1
25448,Narcóticos,CPF Art. 195 P. 1
5568,Narcóticos,CPF Art. 195 P. 1
10990,Narcóticos,CPF Art. 195 P. 1
29402,Narcóticos,CPF Art. 195 P. 1
19343,Narcóticos,CPF Art. 195 P. 1
16442,Narcóticos,CPF Art. 195 P. 1
12003,Narcóticos,CPF Art. 195 P. 1
7895,Narcóticos,CPF Art. 195 P. 1
1839,Narcóticos,CPF Art. 195 P. 1
14295,Narcóticos,CPF Art. 195 P. 1
4898,Narcóticos,CPF Art. 195 P. 1
14149,Narcóticos,CPF Art. 195 P. 1
19765,Narcóticos,CPF Art. 195 P. 1
5482,Narcóticos,CPF Art. 195 P. 1
13672,Narcóticos,CPF Art. 195 P. 1
15083,Narcóticos,CPF Art. 195 P. 1
12510,Narcóticos,CPF Art. 195 P. 1
12504,Narcóticos,CPF Art. 195 P. 1
23896,Narcóticos,CPF Art. 195 P. 1
27852,Narcóticos,CPF Art. 195 P. 1
15942,Narcóticos,CPF Art. 195 P. 1
11713,Narcóticos,CPF Art. 195 P. 1
10171,Narcóticos,CPF Art. 195 P. 1
128,Narcóticos,CPF Art. 195 P. 1
17118,Narcóticos,CPF Art. 195 P. 1
2554,Narcóticos,CPF Art. 195 P. 1
4326,Narcóticos,CPF Art. 195 P. 1
13898,Narcóticos,CPF Art. 195 P. 1
5992,Narcóticos,CPF Art. 195 P. 1
14163,Narcóticos,CPF Art. 195 P. 1
8802,Narcóticos,CPF Art. 195 P. 1
8662,Narcóticos,CPF Art. 195 P. 1
16140,Narcóticos,CPF Art. 195 P. 1
8930,Narcóticos,CPF Art. 195 P. 1
8984,Narcóticos,CPF Art. 195 P. 1
12698,Narcóticos,CPF Art. 195 P. 1
15664,Narcóticos,CPF Art. 195 P. 1
812,Narcóticos,CPF Art. 195 P. 1
25434,Narcóticos,CPF Art. 195 P. 1
14658,Narcóticos,CPF Art. 195 P. 1
15975,Narcóticos,CPF Art. 195 P. 1
9579,Narcóticos,CPF Art. 195 P. 1
2329,Narcóticos,CPF Art. 195 P. 1
16934,Narcóticos,CPF Art. 195 P. 1
18805,Narcóticos,CPF Art. 195 P. 1
11944,Narcóticos,CPF Art. 195 P. 1
19905,Narcóticos,CPF Art. 195 P. 1
800,Narcóticos,CPF Art. 195 P. 1
19346,Narcóticos,CPF Art. 195 P. 1
11958,Narcóticos,CPF Art. 195 P. 1
10144,Narcóticos,CPF Art. 195 P. 1
5637,Narcóticos,CPF Art. 195 P. 1
14682,Narcóticos,CPF Art. 195 P. 1
10403,Narcóticos,CPF Art. 195 P. 1
16153,Narcóticos,CPF Art. 195 P. 1
16291,Narcóticos,CPF Art. 195 P. 1
29908,Narcóticos,CPF Art. 195 P. 1
5741,Narcóticos,CPF Art. 195 P. 1
17064,Narcóticos,CPF Art. 195 P. 1
4797,Narcóticos,CPF Art. 195 P. 1
29909,Narcóticos,CPF Art. 195 P. 1
10966,Narcóticos,CPF Art. 195 P. 1
19775,Narcóticos,CPF Art. 195 P. 1
19552,Narcóticos,CPF Art. 195 P. 1
25405,Narcóticos,CPF Art. 195 P. 1
10401,Narcóticos,CPF Art. 195 P. 1
10370,Narcóticos,CPF Art. 195 P. 1
16722,Narcóticos,CPF Art. 195 P. 1
19941,Narcóticos,CPF Art. 195 P. 1
5670,Narcóticos,CPF Art. 195 P. 1
4424,Narcóticos,CPF Art. 195 P. 1
11277,Narcóticos,CPF Art. 195 P. 1
10400,Narcóticos,CPF Art. 195 P. 1
29080,Narcóticos,CPF Art. 195 P. 1
13840,Narcóticos,CPF Art. 195 P. 1
5743,Narcóticos,CPF Art. 195 P. 1
30150,Narcóticos,CPF Art. 195 P. 1
9960,Narcóticos,CPF Art. 195 P. 1
8807,Narcóticos,CPF Art. 195 P. 1
14293,Narcóticos,CPF Art. 195 P. 1
10385,Narcóticos,CPF Art. 195 P. 1
5662,Narcóticos,CPF Art. 195 P. 1
15616,Narcóticos,CPF Art. 195 P. 1
4647,Narcóticos,CPF Art. 195 P. 1
4793,Narcóticos,CPF Art. 195 P. 1
26546,Narcóticos,CPF Art. 195 P. 1
10188,Narcóticos,CPF Art. 195 P. 1
17707,Narcóticos,CPF Art. 195 P. 1
23295,Narcóticos,CPF Art. 195 P. 1
22973,Narcóticos,CPF Art. 195 P. 1
4651,Narcóticos,CPF Art. 195 P. 1
20236,Narcóticos,CPF Art. 195 P. 1
11412,Narcóticos,CPF Art. 195 P. 1
11414,Narcóticos,CPF Art. 195 P. 1
10182,Narcóticos,CPF Art. 195 P. 1
15652,Narcóticos,CPF Art. 195 P. 1
16505,Narcóticos,CPF Art. 195 P. 1
6319,Narcóticos,CPF Art. 195 P. 1
16828,Narcóticos,CPF Art. 195 P. 1
13510,Narcóticos,CPF Art. 195 P. 1
13524,Narcóticos,CPF Art. 195 P. 1
17187,Narcóticos,CPF Art. 195 P. 1
10167,Narcóticos,CPF Art. 195 P. 1
16628,Narcóticos,CPF Art. 195 P. 1
29065,Narcóticos,CPF Art. 195 P. 1
20214,Narcóticos,CPF Art. 195 P. 1
30202,Narcóticos,CPF Art. 195 P. 1
30231,Narcóticos,CPF Art. 195 P. 1
1514,Narcóticos,CPF Art. 195 P. 1
23299,Narcóticos,CPF Art. 195 P. 1
10267,Narcóticos,CPF Art. 195 P. 1
10160,Narcóticos,CPF Art. 195 P. 1
30,Narcóticos,CPF Art. 195 P. 1
16721,Narcóticos,CPF Art. 195 P. 1
18407,Narcóticos,CPF Art. 195 P. 1
26793,Narcóticos,CPF Art. 195 P. 1
5667,Narcóticos,CPF Art. 195 P. 1
15859,Narcóticos,CPF Art. 195 P. 1
18428,Narcóticos,CPF Art. 195 P. 1
13998,Narcóticos,CPF Art. 195 P. 1
18981,Narcóticos,CPF Art. 195 P. 1
23300,Narcóticos,CPF Art. 195 P. 1
24223,Narcóticos,CPF Art. 195 P. 1
1003,Narcóticos,CPF Art. 195 P. 1
21293,Narcóticos,CPF Art. 195 P. 1
26366,Narcóticos,CPF Art. 195 P. 1
20245,Narcóticos,CPF Art. 195 P. 1
10969,Narcóticos,CPF Art. 195 P. 1
20262,Narcóticos,CPF Art. 195 P. 1
10781,Narcóticos,CPF Art. 195 P. 1
631,Narcóticos,CPF Art. 195 P. 1
10806,Narcóticos,CPF Art. 195 P. 1
20102,Narcóticos,CPF Art. 195 P. 1
20265,Narcóticos,CPF Art. 195 P. 1
15983,Narcóticos,CPF Art. 195 P. 1
1422,Narcóticos,CPF Art. 195 P. 1
700,Narcóticos,CPF Art. 195 P. 1
907,Narcóticos,CPF Art. 195 P. 1
15688,Narcóticos,CPF Art. 195 P. 1
18990,Narcóticos,CPF Art. 195 P. 1
2345,Narcóticos,CPF Art. 195 P. 1
23301,Narcóticos,CPF Art. 195 P. 1
4715,Narcóticos,CPF Art. 195 P. 1
17066,Narcóticos,CPF Art. 195 P. 1
10847,Narcóticos,CPF Art. 195 P. 1
18726,Narcóticos,CPF Art. 195 P. 1
42,Narcóticos,CPF Art. 195 P. 1
22993,Narcóticos,CPF Art. 195 P. 1
30583,Narcóticos,CPF Art. 195 P. 1
20232,Narcóticos,CPF Art. 195 P. 1
22749,Narcóticos,CPF Art. 195 P. 1
5725,Narcóticos,CPF Art. 195 P. 1
23012,Narcóticos,CPF Art. 195 P. 1
20270,Narcóticos,CPF Art. 195 P. 1
31336,Narcóticos,CPF Art. 195 P. 1
8857,Narcóticos,CPF Art. 195 P. 1
17226,Narcóticos,CPF Art. 195 P. 1
19015,Narcóticos,CPF Art. 195 P. 1
20271,Narcóticos,CPF Art. 195 P. 1
2316,Narcóticos,CPF Art. 195 P. 1
18867,Narcóticos,CPF Art. 195 P. 1
704,Narcóticos,CPF Art. 195 P. 1
20272,Narcóticos,CPF Art. 195 P. 1
26878,Narcóticos,CPF Art. 195 P. 1
19716,Narcóticos,CPF Art. 195 P. 1
8230,Narcóticos,CPF Art. 195 P. 1
12564,Narcóticos,CPF Art. 195 P. 1
13474,Narcóticos,CPF Art. 195 P. 1
18311,Narcóticos,CPF Art. 195 P. 1
7818,Narcóticos,CPF Art. 195 P. 1
7295,Narcóticos,CPF Art. 195 P. 1
18739,Narcóticos,CPF Art. 195 P. 1
26662,Narcóticos,CPF Art. 195 P. 1
1247,Narcóticos,CPF Art. 195 P. 1
14297,Narcóticos,CPF Art. 195 P. 1
4427,Narcóticos,CPF Art. 195 P. 1
23028,Narcóticos,CPF Art. 195 P. 1
23019,Narcóticos,CPF Art. 195 P. 1
20686,Narcóticos,CPF Art. 195 P. 1
11379,Narcóticos,CPF Art. 195 P. 1
7889,Narcóticos,CPF Art. 195 P. 1
13430,Narcóticos,CPF Art. 195 P. 1
12050,Narcóticos,CPF Art. 195 P. 1
13476,Narcóticos,CPF Art. 195 P. 1
11292,Narcóticos,CPF Art. 195 P. 1
2309,Narcóticos,CPF Art. 195 P. 1
16093,Narcóticos,CPF Art. 195 P. 1
24839,Narcóticos,CPF Art. 195 P. 1
18349,Narcóticos,CPF Art. 195 P. 1
16774,Narcóticos,CPF Art. 195 P. 1
4708,Narcóticos,CPF Art. 195 P. 1
876,Narcóticos,CPF Art. 195 P. 1
9917,Narcóticos,CPF Art. 195 P. 1
865,Narcóticos,CPF Art. 195 P. 1
13961,Narcóticos,CPF Art. 195 P. 1
11814,Narcóticos,CPF Art. 195 P. 1
19039,Narcóticos,CPF Art. 195 P. 1
20278,Narcóticos,CPF Art. 195 P. 1
7851,Narcóticos,CPF Art. 195 P. 1
8824,Narcóticos,CPF Art. 195 P. 1
23189,Narcóticos,CPF Art. 195 P. 1
18425,Narcóticos,CPF Art. 195 P. 1
8654,Narcóticos,CPF Art. 195 P. 1
11428,Narcóticos,CPF Art. 195 P. 1
23102,Narcóticos,CPF Art. 195 P. 1
29048,Narcóticos,CPF Art. 195 P. 1
11864,Narcóticos,CPF Art. 195 P. 1
30634,Narcóticos,CPF Art. 195 P. 1
30641,Narcóticos,CPF Art. 195 P. 1
19058,Narcóticos,CPF Art. 195 P. 1
30646,Narcóticos,CPF Art. 195 P. 1
5170,Narcóticos,CPF Art. 195 P. 1
30661,Narcóticos,CPF Art. 195 P. 1
25279,Narcóticos,CPF Art. 195 P. 1
7836,Narcóticos,CPF Art. 195 P. 1
2885,Narcóticos,CPF Art. 195 P. 1
19067,Narcóticos,CPF Art. 195 P. 1
28516,Narcóticos,CPF Art. 195 P. 1
8646,Narcóticos,CPF Art. 195 P. 1
114,Narcóticos,CPF Art. 195 P. 1
167,Narcóticos,CPF Art. 195 P. 1
7296,Narcóticos,CPF Art. 195 P. 1
23682,Narcóticos,CPF Art. 195 P. 1
23036,Narcóticos,CPF Art. 195 P. 1
12396,Narcóticos,CPF Art. 195 P. 1
11880,Narcóticos,CPF Art. 195 P. 1
13956,Narcóticos,CPF Art. 195 P. 1
10289,Narcóticos,CPF Art. 195 P. 1
14578,Narcóticos,CPF Art. 195 P. 1
7878,Narcóticos,CPF Art. 195 P. 1
14818,Narcóticos,CPF Art. 195 P. 1
20287,Narcóticos,CPF Art. 195 P. 1
14422,Narcóticos,CPF Art. 195 P. 1
2282,Narcóticos,CPF Art. 195 P. 1
3016,Narcóticos,CPF Art. 195 P. 1
19943,Narcóticos,CPF Art. 195 P. 1
19718,Narcóticos,CPF Art. 195 P. 1
5801,Narcóticos,CPF Art. 195 P. 1
15701,Narcóticos,CPF Art. 195 P. 1
29045,Narcóticos,CPF Art. 195 P. 1
12663,Narcóticos,CPF Art. 195 P. 1
8281,Narcóticos,CPF Art. 195 P. 1
16316,Narcóticos,CPF Art. 195 P. 1
19094,Narcóticos,CPF Art. 195 P. 1
18338,Narcóticos,CPF Art. 195 P. 1
7880,Narcóticos,CPF Art. 195 P. 1
18337,Narcóticos,CPF Art. 195 P. 1
4334,Narcóticos,CPF Art. 195 P. 1
4806,Narcóticos,CPF Art. 195 P. 1
1336,Narcóticos,CPF Art. 195 P. 1
20291,Narcóticos,CPF Art. 195 P. 1
20293,Narcóticos,CPF Art. 195 P. 1
5173,Narcóticos,CPF Art. 195 P. 1
18724,Narcóticos,CPF Art. 195 P. 1
19720,Narcóticos,CPF Art. 195 P. 1
7897,Narcóticos,CPF Art. 195 P. 1
27480,Narcóticos,CPF Art. 195 P. 1
4388,Narcóticos,CPF Art. 195 P. 1
2141,Narcóticos,CPF Art. 195 P. 1
18901,Narcóticos,CPF Art. 195 P. 1
29044,Narcóticos,CPF Art. 195 P. 1
19463,Narcóticos,CPF Art. 195 P. 1
19131,Narcóticos,CPF Art. 195 P. 1
26969,Narcóticos,CPF Art. 195 P. 1
2311,Narcóticos,CPF Art. 195 P. 1
20599,Narcóticos,CPF Art. 195 P. 1
7899,Narcóticos,CPF Art. 195 P. 1
4479,Narcóticos,CPF Art. 195 P. 1
7656,Narcóticos,CPF Art. 195 P. 1
14662,Narcóticos,CPF Art. 195 P. 1
10125,Narcóticos,CPF Art. 195 P. 1
5643,Narcóticos,CPF Art. 195 P. 1
12661,Narcóticos,CPF Art. 195 P. 1
17995,Narcóticos,CPF Art. 195 P. 1
4296,Narcóticos,CPF Art. 195 P. 1
20957,Narcóticos,CPF Art. 195 P. 1
19782,Narcóticos,CPF Art. 195 P. 1
19783,Narcóticos,CPF Art. 195 P. 1
19722,Narcóticos,CPF Art. 195 P. 1
8830,Narcóticos,CPF Art. 195 P. 1
16226,Narcóticos,CPF Art. 195 P. 1
1152,Narcóticos,CPF Art. 195 P. 1
16228,Narcóticos,CPF Art. 195 P. 1
4990,Narcóticos,CPF Art. 195 P. 1
14772,Narcóticos,CPF Art. 195 P. 1
4293,Narcóticos,CPF Art. 195 P. 1
2134,Narcóticos,CPF Art. 195 P. 1
19203,Narcóticos,CPF Art. 195 P. 1
3308,Narcóticos,CPF Art. 195 P. 1
23386,Narcóticos,CPF Art. 195 P. 1
11160,Narcóticos,CPF Art. 195 P. 1
31549,Narcóticos,CPF Art. 195 P. 1
31004,Narcóticos,CPF Art. 195 P. 1
10080,Narcóticos,CPF Art. 195 P. 1
23042,Narcóticos,CPF Art. 195 P. 1
14821,Narcóticos,CPF Art. 195 P. 1
10157,Narcóticos,CPF Art. 195 P. 1
23338,Narcóticos,CPF Art. 195 P. 1
15107,Narcóticos,CPF Art. 195 P. 1
17491,Narcóticos,CPF Art. 195 P. 1
14006,Narcóticos,CPF Art. 195 P. 1
30745,Narcóticos,CPF Art. 195 P. 1
19219,Narcóticos,CPF Art. 195 P. 1
3226,Narcóticos,CPF Art. 195 P. 1
7712,Narcóticos,CPF Art. 195 P. 1
16658,Narcóticos,CPF Art. 195 P. 1
2093,Narcóticos,CPF Art. 195 P. 1
21822,Narcóticos,CPF Art. 195 P. 1
22547,Narcóticos,CPF Art. 195 P. 1
30562,Narcóticos,CPF Art. 195 P. 1
29115,Narcóticos,CPF Art. 195 P. 1
15256,Narcóticos,CPF Art. 195 P. 1
23097,Narcóticos,CPF Art. 195 P. 1
933,Narcóticos,CPF Art. 195 P. 1
8174,Narcóticos,CPF Art. 195 P. 1
11976,Narcóticos,CPF Art. 195 P. 1
3329,Narcóticos,CPF Art. 195 P. 1
19499,Narcóticos,CPF Art. 195 P. 1
23098,Narcóticos,CPF Art. 195 P. 1
23095,Narcóticos,CPF Art. 195 P. 1
1157,Narcóticos,CPF Art. 195 P. 1
6631,Narcóticos,CPF Art. 195 P. 1
10358,Narcóticos,CPF Art. 195 P. 1
19245,Narcóticos,CPF Art. 195 P. 1
16374,Narcóticos,CPF Art. 195 P. 1
20117,Narcóticos,CPF Art. 195 P. 1
25132,Narcóticos,CPF Art. 195 P. 1
24461,Narcóticos,CPF Art. 195 P. 1
14013,Narcóticos,CPF Art. 195 P. 1
7007,Narcóticos,CPF Art. 195 P. 1
8617,Narcóticos,CPF Art. 195 P. 1
27860,Narcóticos,CPF Art. 195 P. 1
27369,Narcóticos,CPF Art. 195 P. 1
18190,Narcóticos,CPF Art. 195 P. 1
15887,Narcóticos,CPF Art. 195 P. 1
10420,Narcóticos,CPF Art. 195 P. 1
4500,Narcóticos,CPF Art. 195 P. 1
11480,Narcóticos,CPF Art. 195 P. 1
14447,Narcóticos,CPF Art. 195 P. 1
13757,Narcóticos,CPF Art. 195 P. 1
11484,Narcóticos,CPF Art. 195 P. 1
2098,Narcóticos,CPF Art. 195 P. 1
4735,Narcóticos,CPF Art. 195 P. 1
11487,Narcóticos,CPF Art. 195 P. 1
11485,Narcóticos,CPF Art. 195 P. 1
10417,Narcóticos,CPF Art. 195 P. 1
27710,Narcóticos,CPF Art. 195 P. 1
1500,Narcóticos,CPF Art. 195 P. 1
19225,Narcóticos,CPF Art. 195 P. 1
8459,Narcóticos,CPF Art. 195 P. 1
25121,Narcóticos,CPF Art. 195 P. 1
24391,Narcóticos,CPF Art. 195 P. 1
24394,Narcóticos,CPF Art. 195 P. 1
4811,Narcóticos,CPF Art. 195 P. 1
14926,Narcóticos,CPF Art. 195 P. 1
8447,Narcóticos,CPF Art. 195 P. 1
8588,Narcóticos,CPF Art. 195 P. 1
17834,Narcóticos,CPF Art. 195 P. 1
8445,Narcóticos,CPF Art. 195 P. 1
27065,Narcóticos,CPF Art. 195 P. 1
24399,Narcóticos,CPF Art. 195 P. 1
3495,Narcóticos,CPF Art. 195 P. 1
14980,Narcóticos,CPF Art. 195 P. 1
8839,Narcóticos,CPF Art. 195 P. 1
21166,Narcóticos,CPF Art. 195 P. 1
3463,Narcóticos,CPF Art. 195 P. 1
13011,Narcóticos,CPF Art. 195 P. 1
20299,Narcóticos,CPF Art. 195 P. 1
5854,Narcóticos,CPF Art. 195 P. 1
21141,Narcóticos,CPF Art. 195 P. 1
9024,Narcóticos,CPF Art. 195 P. 1
24383,Narcóticos,CPF Art. 195 P. 1
17499,Narcóticos,CPF Art. 195 P. 1
29094,Narcóticos,CPF Art. 195 P. 1
6559,Narcóticos,CPF Art. 195 P. 1
850,Narcóticos,CPF Art. 195 P. 1
14930,Narcóticos,CPF Art. 195 P. 1
17892,Narcóticos,CPF Art. 195 P. 1
1364,Narcóticos,CPF Art. 195 P. 1
10402,Narcóticos,CPF Art. 195 P. 1
8093,Narcóticos,CPF Art. 195 P. 1
25358,Narcóticos,CPF Art. 195 P. 1
13769,Narcóticos,CPF Art. 195 P. 1
19744,Narcóticos,CPF Art. 195 P. 1
30785,Narcóticos,CPF Art. 195 P. 1
1862,Narcóticos,CPF Art. 195 P. 1
27708,Narcóticos,CPF Art. 195 P. 1
4808,Narcóticos,CPF Art. 195 P. 1
23494,Narcóticos,CPF Art. 195 P. 1
11194,Narcóticos,CPF Art. 195 P. 1
3371,Narcóticos,CPF Art. 195 P. 1
30991,Narcóticos,CPF Art. 195 P. 1
1805,Narcóticos,CPF Art. 195 P. 1
15085,Narcóticos,CPF Art. 195 P. 1
16830,Narcóticos,CPF Art. 195 P. 1
30815,Narcóticos,CPF Art. 195 P. 1
14025,Narcóticos,CPF Art. 195 P. 1
28421,Narcóticos,CPF Art. 195 P. 1
7095,Narcóticos,CPF Art. 195 P. 1
4838,Narcóticos,CPF Art. 195 P. 1
2398,Narcóticos,CPF Art. 195 P. 1
20091,Narcóticos,CPF Art. 195 P. 1
9721,Narcóticos,CPF Art. 195 P. 1
14893,Narcóticos,CPF Art. 195 P. 1
18000,Narcóticos,CPF Art. 195 P. 1
3058,Narcóticos,CPF Art. 195 P. 1
13412,Narcóticos,CPF Art. 195 P. 1
17351,Narcóticos,CPF Art. 195 P. 1
654,Narcóticos,CPF Art. 195 P. 1
3241,Narcóticos,CPF Art. 195 P. 1
25065,Narcóticos,CPF Art. 195 P. 1
10415,Narcóticos,CPF Art. 195 P. 1
4239,Narcóticos,CPF Art. 195 P. 1
2414,Narcóticos,CPF Art. 195 P. 1
99,Narcóticos,CPF Art. 195 P. 1
16102,Narcóticos,CPF Art. 195 P. 1
3069,Narcóticos,CPF Art. 195 P. 1
21011,Narcóticos,CPF Art. 195 P. 1
3128,Narcóticos,CPF Art. 195 P. 1
24385,Narcóticos,CPF Art. 195 P. 1
25769,Narcóticos,CPF Art. 195 P. 1
20804,Narcóticos,CPF Art. 195 P. 1
25955,Narcóticos,CPF Art. 195 P. 1
20729,Narcóticos,CPF Art. 195 P. 1
25147,Narcóticos,CPF Art. 195 P. 1
28448,Narcóticos,CPF Art. 195 P. 1
21109,Narcóticos,CPF Art. 195 P. 1
21880,Narcóticos,CPF Art. 195 P. 1
31397,Narcóticos,CPF Art. 195 P. 1
20872,Narcóticos,CPF Art. 195 P. 1
28752,Narcóticos,CPF Art. 195 P. 1
31812,Narcóticos,CPF Art. 195 P. 1
25599,Narcóticos,CPF Art. 195 P. 1
27262,Narcóticos,CPF Art. 195 P. 1
21006,Narcóticos,CPF Art. 195 P. 1
24691,Narcóticos,CPF Art. 195 P. 1
27934,Narcóticos,CPF Art. 195 P. 1
27267,Narcóticos,CPF Art. 195 P. 1
22086,Narcóticos,CPF Art. 195 P. 1
24894,Narcóticos,CPF Art. 195 P. 1
16274,Narcóticos,CPF Art. 195 P. 1
13344,Narcóticos,CPF Art. 195 P. 1
20998,Narcóticos,CPF Art. 195 P. 1
24478,Narcóticos,CPF Art. 195 P. 1
29681,Narcóticos,CPF Art. 195 P. 1
28399,Narcóticos,CPF Art. 195 P. 1
23369,Narcóticos,CPF Art. 195 P. 1
23753,Narcóticos,CPF Art. 195 P. 1
19855,Narcóticos,CPF Art. 195 P. 1
21086,Narcóticos,CPF Art. 195 P. 1
21803,Narcóticos,CPF Art. 195 P. 1
23122,Narcóticos,CPF Art. 195 P. 1
24693,Narcóticos,CPF Art. 195 P. 1
23305,Narcóticos,CPF Art. 195 P. 1
23417,Narcóticos,CPF Art. 195 P. 1
30917,Narcóticos,CPF Art. 195 P. 1
28400,Narcóticos,CPF Art. 195 P. 1
24695,Narcóticos,CPF Art. 195 P. 1
32208,Narcóticos,CPF Art. 195 P. 1
24575,Narcóticos,CPF Art. 195 P. 1
21003,Narcóticos,CPF Art. 195 P. 1
25960,Narcóticos,CPF Art. 195 P. 1
31368,Narcóticos,CPF Art. 195 P. 1
22474,Narcóticos,CPF Art. 195 P. 1
20823,Narcóticos,CPF Art. 195 P. 1
30172,Narcóticos,CPF Art. 195 P. 1
27158,Narcóticos,CPF Art. 195 P. 1
28712,Narcóticos,CPF Art. 195 P. 1
23141,Narcóticos,CPF Art. 195 P. 1
22455,Narcóticos,CPF Art. 195 P. 1
22667,Narcóticos,CPF Art. 195 P. 1
22204,Narcóticos,CPF Art. 195 P. 1
31289,Narcóticos,CPF Art. 195 P. 1
30037,Narcóticos,CPF Art. 195 P. 1
29880,Narcóticos,CPF Art. 195 P. 1
21816,Narcóticos,CPF Art. 195 P. 1
25590,Narcóticos,CPF Art. 195 P. 1
20630,Narcóticos,CPF Art. 195 P. 1
21566,Narcóticos,CPF Art. 195 P. 1
22805,Narcóticos,CPF Art. 195 P. 1
25175,Narcóticos,CPF Art. 195 P. 1
21986,Narcóticos,CPF Art. 195 P. 1
27994,Narcóticos,CPF Art. 195 P. 1
22438,Narcóticos,CPF Art. 195 P. 1
22615,Narcóticos,CPF Art. 195 P. 1
31811,Narcóticos,CPF Art. 195 P. 1
25186,Narcóticos,CPF Art. 195 P. 1
22478,Narcóticos,CPF Art. 195 P. 1
27298,Narcóticos,CPF Art. 195 P. 1
31006,Narcóticos,CPF Art. 195 P. 1
30967,Narcóticos,CPF Art. 195 P. 1
22516,Narcóticos,CPF Art. 195 P. 1
32083,Narcóticos,CPF Art. 195 P. 1
27301,Narcóticos,CPF Art. 195 P. 1
25553,Narcóticos,CPF Art. 195 P. 1
29982,Narcóticos,CPF Art. 195 P. 1
26988,Narcóticos,CPF Art. 195 P. 1
22716,Narcóticos,CPF Art. 195 P. 1
27366,Narcóticos,CPF Art. 195 P. 1
30806,Narcóticos,CPF Art. 195 P. 1
24757,Narcóticos,CPF Art. 195 P. 1
31528,Narcóticos,CPF Art. 195 P. 1
21621,Narcóticos,CPF Art. 195 P. 1
22476,Narcóticos,CPF Art. 195 P. 1
23763,Narcóticos,CPF Art. 195 P. 1
21873,Narcóticos,CPF Art. 195 P. 1
27920,Narcóticos,CPF Art. 195 P. 1
21379,Narcóticos,CPF Art. 195 P. 1
